<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,D,20090617,000000,175.40000,176.50000,161.40000,162.30000
GAZP,D,20090618,000000,163.99000,165.60000,154.12000,158.75000
GAZP,D,20090619,000000,160.93000,164.65000,156.12000,162.52000
GAZP,D,20090622,000000,160.86000,160.87000,149.87000,150.60000
GAZP,D,20090623,000000,147.02000,151.70000,143.01000,143.37000
GAZP,D,20090624,000000,146.79000,155.50000,145.00000,154.77000
GAZP,D,20090625,000000,155.00000,155.00000,147.01000,148.25000
GAZP,D,20090626,000000,152.20000,155.78000,149.20000,150.70000
GAZP,D,20090629,000000,149.39000,158.15000,148.30000,157.90000
GAZP,D,20090630,000000,160.81000,163.20000,155.68000,155.79000
GAZP,D,20090701,000000,157.41000,166.50000,156.60000,165.98000
GAZP,D,20090702,000000,163.87000,164.90000,156.35000,157.70000
GAZP,D,20090703,000000,157.26000,159.50000,152.87000,154.69000
GAZP,D,20090706,000000,151.66000,151.79000,144.50000,144.51000
GAZP,D,20090707,000000,145.97000,150.87000,143.45000,144.94000
GAZP,D,20090708,000000,140.99000,144.00000,138.55000,139.03000
GAZP,D,20090709,000000,139.99000,142.96000,136.80000,137.60000
GAZP,D,20090710,000000,138.59000,138.94000,133.80000,134.18000
GAZP,D,20090713,000000,132.06000,137.46000,130.57000,134.30000
GAZP,D,20090714,000000,137.97000,139.47000,134.60000,134.95000
GAZP,D,20090715,000000,136.82000,144.67000,136.50000,144.29000
GAZP,D,20090716,000000,147.01000,147.50000,142.87000,146.08000
GAZP,D,20090717,000000,146.50000,153.70000,145.21000,152.85000
GAZP,D,20090720,000000,155.00000,160.08000,154.65000,157.00000
GAZP,D,20090721,000000,157.21000,164.11000,154.45000,160.07000
GAZP,D,20090722,000000,160.08000,162.43000,155.16000,157.50000
GAZP,D,20090723,000000,159.99000,167.33000,157.89000,166.79000
GAZP,D,20090724,000000,167.50000,169.25000,161.80000,162.38000
GAZP,D,20090727,000000,166.84000,167.68000,161.50000,162.80000
GAZP,D,20090728,000000,163.87000,165.29000,153.35000,154.40000
GAZP,D,20090729,000000,151.90000,155.20000,149.77000,152.02000
GAZP,D,20090730,000000,153.30000,162.99000,153.30000,162.76000
GAZP,D,20090731,000000,164.61000,164.65000,157.60000,162.52000
GAZP,D,20090803,000000,164.59000,170.30000,164.58000,169.57000
GAZP,D,20090804,000000,168.05000,170.00000,165.90000,169.95000
GAZP,D,20090805,000000,169.43000,174.98000,165.84000,167.39000
GAZP,D,20090806,000000,169.54000,173.40000,168.01000,169.36000
GAZP,D,20090807,000000,168.21000,174.84000,164.55000,173.80000
GAZP,D,20090810,000000,173.40000,173.77000,167.50000,169.64000
GAZP,D,20090811,000000,170.30000,172.29000,162.88000,164.02000
GAZP,D,20090812,000000,162.77000,166.08000,159.36000,164.70000
GAZP,D,20090813,000000,167.20000,169.77000,163.25000,165.98000
GAZP,D,20090814,000000,165.99000,167.90000,160.00000,160.66000
GAZP,D,20090817,000000,156.12000,156.78000,152.40000,153.35000
GAZP,D,20090818,000000,155.02000,157.00000,148.56000,150.13000
GAZP,D,20090819,000000,151.47000,152.50000,147.78000,151.85000
GAZP,D,20090820,000000,155.09000,157.94000,153.40000,157.80000
GAZP,D,20090821,000000,155.40000,167.87000,154.54000,167.10000
