<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
LKOH,D,20031002,000000,643.25000,660.50000,641.00000,659.70000
LKOH,D,20031003,000000,663.00000,688.30000,663.00000,684.31000
LKOH,D,20031006,000000,684.50000,694.91000,673.50000,694.85000
LKOH,D,20031007,000000,696.00000,724.00000,692.00000,713.00000
LKOH,D,20031008,000000,718.00000,749.00000,690.05000,715.00000
LKOH,D,20031009,000000,719.00000,740.00000,695.00000,702.00000
LKOH,D,20031010,000000,702.73000,706.50000,682.03000,683.00000
LKOH,D,20031013,000000,685.00000,693.80000,680.20000,693.00000
LKOH,D,20031014,000000,694.95000,717.49000,687.01000,689.00000
LKOH,D,20031015,000000,689.35000,701.99000,680.27000,683.50000
LKOH,D,20031016,000000,685.00000,703.00000,684.60000,695.30000
LKOH,D,20031017,000000,697.00000,721.80000,690.01000,721.00000
LKOH,D,20031020,000000,720.00000,724.00000,694.51000,695.50000
LKOH,D,20031021,000000,696.00000,698.00000,663.00000,681.50000
LKOH,D,20031022,000000,679.03000,684.50000,650.03000,653.50000
LKOH,D,20031023,000000,649.95000,654.92000,641.00000,646.52000
LKOH,D,20031024,000000,648.25000,659.00000,645.20000,652.50000
LKOH,D,20031027,000000,600.00000,625.00000,566.01000,625.00000
LKOH,D,20031028,000000,626.70000,646.00000,617.00000,644.00000
LKOH,D,20031029,000000,645.00000,648.00000,613.00000,630.12000
LKOH,D,20031030,000000,627.05000,631.50000,570.03000,584.00000
LKOH,D,20031031,000000,595.25000,610.99000,590.00000,609.50000
LKOH,D,20031103,000000,612.00000,659.00000,612.00000,658.99000
LKOH,D,20031104,000000,658.00000,664.80000,646.00000,654.00000
LKOH,D,20031105,000000,655.00000,658.00000,630.29000,637.00000
LKOH,D,20031106,000000,639.45000,644.20000,626.00000,634.65000
LKOH,D,20031110,000000,642.75000,658.99000,639.00000,643.52000
LKOH,D,20031111,000000,644.95000,644.95000,628.00000,635.00000
LKOH,D,20031112,000000,635.55000,641.10000,618.02000,632.00000
LKOH,D,20031113,000000,635.00000,641.00000,630.80000,633.97000
LKOH,D,20031114,000000,635.00000,638.70000,620.50000,621.61000
LKOH,D,20031117,000000,620.00000,623.00000,601.01000,604.00000
LKOH,D,20031118,000000,604.99000,608.00000,580.01000,584.90000
LKOH,D,20031119,000000,585.01000,588.80000,568.30000,580.02000
LKOH,D,20031120,000000,583.46000,602.00000,578.50000,602.00000
LKOH,D,20031121,000000,600.00000,617.00000,597.50000,615.00000
LKOH,D,20031124,000000,615.50000,628.47000,615.00000,628.00000
LKOH,D,20031125,000000,628.00000,640.60000,622.11000,638.30000
LKOH,D,20031126,000000,638.99000,650.00000,634.50000,643.48000
LKOH,D,20031127,000000,640.50000,650.77000,631.00000,649.00000
LKOH,D,20031128,000000,650.05000,659.59000,625.00000,642.32000
LKOH,D,20031201,000000,640.06000,641.50000,624.00000,636.11000
LKOH,D,20031202,000000,639.50000,652.00000,629.40000,643.01000
LKOH,D,20031203,000000,647.03000,665.89000,642.11000,661.40000
LKOH,D,20031204,000000,668.40000,669.50000,648.92000,648.92000
LKOH,D,20031205,000000,650.00000,660.84000,643.00000,653.00000
LKOH,D,20031208,000000,621.50000,659.00000,621.50000,653.99000
LKOH,D,20031209,000000,660.50000,682.00000,646.00000,681.00000
LKOH,D,20031210,000000,680.05000,688.50000,665.10000,673.00000
LKOH,D,20031211,000000,673.01000,678.40000,663.50000,675.00000
