<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SNGS,D,20000925,000000,7.78400,8.00000,7.62100,8.00000
SNGS,D,20000926,000000,7.90000,8.06900,7.81800,7.92000
SNGS,D,20000927,000000,7.90000,8.35500,7.87100,8.29000
SNGS,D,20000928,000000,8.30000,8.30000,8.06000,8.06000
SNGS,D,20000929,000000,8.30000,8.37000,8.16000,8.22900
SNGS,D,20001002,000000,8.10000,8.73000,8.10000,8.73000
SNGS,D,20001003,000000,8.70000,9.24000,8.65000,9.20000
SNGS,D,20001004,000000,9.15000,9.39000,8.67500,8.88800
SNGS,D,20001005,000000,8.78100,8.93000,8.40100,8.44000
SNGS,D,20001006,000000,8.45000,8.45000,8.18300,8.30000
SNGS,D,20001009,000000,8.10000,8.20000,8.00000,8.09000
SNGS,D,20001010,000000,8.18600,8.28500,7.88000,7.95100
SNGS,D,20001011,000000,7.97000,7.98000,7.50000,7.66500
SNGS,D,20001012,000000,7.57000,7.75000,7.30000,7.50100
SNGS,D,20001013,000000,7.32000,7.64000,7.30000,7.60000
SNGS,D,20001016,000000,7.82000,8.29300,7.82000,8.27000
SNGS,D,20001017,000000,8.20000,8.20000,7.90000,8.16400
SNGS,D,20001018,000000,7.95000,8.06900,7.40000,7.50000
SNGS,D,20001019,000000,7.65000,8.10000,7.65000,8.04000
SNGS,D,20001020,000000,8.25000,8.40000,8.21000,8.26500
SNGS,D,20001023,000000,8.40000,8.50000,8.08100,8.25000
SNGS,D,20001024,000000,8.02000,8.10000,7.90000,7.95100
SNGS,D,20001025,000000,7.85100,7.90000,7.63000,7.73000
SNGS,D,20001026,000000,7.70000,7.74000,7.47300,7.52000
SNGS,D,20001027,000000,7.54000,7.65500,7.45000,7.56900
SNGS,D,20001030,000000,7.60000,7.63000,7.36000,7.41500
SNGS,D,20001031,000000,7.48000,7.48000,7.18000,7.22000
SNGS,D,20001101,000000,7.38000,7.49000,7.27000,7.35000
SNGS,D,20001102,000000,7.35000,7.37000,7.09000,7.23000
SNGS,D,20001103,000000,7.24000,7.26700,7.10000,7.14000
SNGS,D,20001104,000000,7.17000,7.25600,7.14500,7.24500
SNGS,D,20001108,000000,7.11100,7.18900,6.99000,7.12100
SNGS,D,20001109,000000,7.05000,7.12500,6.83100,6.91000
SNGS,D,20001110,000000,7.00000,7.15000,6.87000,6.90100
SNGS,D,20001113,000000,6.82000,6.90000,6.70200,6.76900
SNGS,D,20001114,000000,6.87500,7.00000,6.87500,6.99000
SNGS,D,20001115,000000,7.05000,7.06400,6.87000,6.90000
SNGS,D,20001116,000000,6.89000,6.98800,6.85000,6.94500
SNGS,D,20001117,000000,6.95000,7.06000,6.91000,6.97500
SNGS,D,20001120,000000,7.01200,7.01200,6.68100,6.68100
SNGS,D,20001121,000000,6.79000,6.79000,6.63200,6.66600
SNGS,D,20001122,000000,6.64000,6.70000,6.06100,6.40700
SNGS,D,20001123,000000,6.21100,6.54500,6.15000,6.40100
SNGS,D,20001124,000000,6.54000,6.56000,6.42900,6.47100
SNGS,D,20001127,000000,6.55000,6.89500,6.55000,6.82000
SNGS,D,20001128,000000,6.73000,6.77000,6.34000,6.43000
SNGS,D,20001129,000000,6.22000,6.34000,6.10500,6.17200
SNGS,D,20001130,000000,6.03000,6.03000,5.25100,5.28000
SNGS,D,20001201,000000,5.31000,5.60000,5.10400,5.37000
SNGS,D,20001204,000000,5.50000,5.60000,5.25000,5.36000
SNGS,D,20001205,000000,5.47000,6.15200,5.45000,6.13000
SNGS,D,20001206,000000,6.40000,6.68000,6.24000,6.38000
SNGS,D,20001207,000000,6.15000,6.55000,5.95500,6.10000
SNGS,D,20001208,000000,6.20000,6.80000,6.20000,6.70000
SNGS,D,20001209,000000,6.55000,6.60000,6.37500,6.50000
SNGS,D,20001213,000000,6.75000,6.75000,6.40000,6.63000
SNGS,D,20001214,000000,6.57000,6.60000,6.05000,6.20100
SNGS,D,20001215,000000,5.80500,5.95000,5.36200,5.41000
SNGS,D,20001218,000000,5.45000,5.99500,5.35100,5.90500
SNGS,D,20001219,000000,5.72000,5.90000,5.65000,5.90000
SNGS,D,20001220,000000,5.63000,5.74000,5.50000,5.57000
SNGS,D,20001221,000000,5.40000,5.50000,5.22000,5.47000
SNGS,D,20001222,000000,5.55000,5.80000,5.51000,5.76600
SNGS,D,20001225,000000,5.85000,5.90000,5.78000,5.83500
SNGS,D,20001226,000000,5.80000,5.98000,5.78500,5.92000
SNGS,D,20001227,000000,5.88000,5.94800,5.83000,5.94800
SNGS,D,20001228,000000,5.93000,5.96000,5.80000,5.87000
SNGS,D,20010103,000000,5.55000,5.68000,5.15000,5.25000
SNGS,D,20010104,000000,5.64000,5.97000,5.60000,5.82500
SNGS,D,20010105,000000,5.86800,7.00000,5.78000,6.70000
SNGS,D,20010109,000000,5.99000,7.00000,5.99000,6.25000
SNGS,D,20010110,000000,6.35000,6.78500,6.35000,6.63000
SNGS,D,20010111,000000,6.82000,6.89500,6.61500,6.74000
SNGS,D,20010112,000000,6.95000,6.96000,6.70500,6.71500
SNGS,D,20010115,000000,6.66000,6.92900,6.65000,6.91000
SNGS,D,20010116,000000,6.94000,7.00000,6.81700,6.81900
SNGS,D,20010117,000000,6.95000,7.99999,6.83500,6.98000
SNGS,D,20010118,000000,7.19800,8.00000,6.88000,6.93000
SNGS,D,20010119,000000,7.13000,7.30000,7.11700,7.16900
SNGS,D,20010122,000000,7.15000,8.00000,6.96300,7.15000
SNGS,D,20010123,000000,6.90000,8.00000,6.90000,7.20000
SNGS,D,20010124,000000,7.30000,7.64000,7.30000,7.60500
SNGS,D,20010125,000000,7.51800,7.79600,7.45100,7.64000
SNGS,D,20010126,000000,7.64000,7.72000,7.50000,7.63000
SNGS,D,20010129,000000,7.70000,7.70000,7.29800,7.46500
SNGS,D,20010130,000000,7.45000,7.50000,7.27200,7.49000
SNGS,D,20010131,000000,7.41000,7.48000,7.30000,7.40000
SNGS,D,20010201,000000,7.42000,7.42000,7.23000,7.25200
SNGS,D,20010202,000000,7.20000,7.29000,7.02000,7.21000
SNGS,D,20010205,000000,7.02000,7.04900,6.68000,6.71000
SNGS,D,20010206,000000,6.76000,6.92000,6.68300,6.83000
SNGS,D,20010207,000000,6.75000,6.84900,6.64800,6.72000
SNGS,D,20010208,000000,6.70000,6.92000,6.70000,6.88100
SNGS,D,20010209,000000,6.82000,6.92800,6.79000,6.80000
SNGS,D,20010212,000000,6.70000,6.87900,6.68000,6.84600
SNGS,D,20010213,000000,6.92500,7.33000,6.92000,7.31100
SNGS,D,20010214,000000,7.25000,7.45000,7.25000,7.35500
SNGS,D,20010215,000000,7.49900,7.64800,7.44000,7.60000
SNGS,D,20010216,000000,7.54000,7.59900,7.15500,7.16100
SNGS,D,20010219,000000,7.10000,7.31000,6.90000,6.90200
SNGS,D,20010220,000000,7.04000,7.15500,6.77000,6.82500
SNGS,D,20010221,000000,6.75000,6.75000,5.90000,6.10000
SNGS,D,20010222,000000,6.07000,6.53700,5.98500,6.45200
SNGS,D,20010223,000000,6.60000,6.62000,6.07000,6.15000
SNGS,D,20010226,000000,6.24900,6.47000,6.24900,6.42000
SNGS,D,20010227,000000,6.46000,6.46500,6.11100,6.17200
SNGS,D,20010228,000000,6.01000,6.37000,6.01000,6.37000
SNGS,D,20010301,000000,6.10000,6.32000,6.00000,6.24000
SNGS,D,20010302,000000,6.28000,6.54000,6.23000,6.40000
SNGS,D,20010305,000000,6.59000,6.88800,6.50000,6.87000
SNGS,D,20010306,000000,6.94000,7.32400,6.94000,7.13000
SNGS,D,20010307,000000,7.10000,7.38000,6.94100,7.30000
SNGS,D,20010311,000000,7.10000,7.23000,7.00000,7.13000
SNGS,D,20010312,000000,7.00100,7.05000,6.91000,6.95000
SNGS,D,20010313,000000,6.68000,6.97000,6.65000,6.90000
SNGS,D,20010314,000000,6.98000,6.99700,6.35800,6.48000
SNGS,D,20010315,000000,6.60000,6.81000,6.50300,6.75000
SNGS,D,20010316,000000,6.73000,6.84000,6.59000,6.83000
SNGS,D,20010319,000000,6.70000,7.05000,6.70000,6.96000
SNGS,D,20010320,000000,7.07000,7.25000,7.00200,7.02000
SNGS,D,20010321,000000,7.00000,7.00000,6.81500,6.83100
SNGS,D,20010322,000000,6.74500,6.82000,6.50000,6.71300
SNGS,D,20010323,000000,6.70000,6.77000,6.55500,6.57300
SNGS,D,20010326,000000,6.72500,6.72500,6.59000,6.65000
SNGS,D,20010327,000000,6.57500,6.62800,6.51000,6.59200
SNGS,D,20010328,000000,6.69000,6.69000,6.44000,6.44000
SNGS,D,20010329,000000,6.30000,6.37700,6.10400,6.11900
SNGS,D,20010330,000000,6.09000,6.17000,6.08000,6.14500
SNGS,D,20010402,000000,6.20000,6.24900,6.04000,6.10000
SNGS,D,20010403,000000,5.95100,6.01000,5.85200,5.90000
SNGS,D,20010404,000000,5.78000,5.87800,5.68000,5.87000
SNGS,D,20010405,000000,5.92900,6.06400,5.92900,6.05400
SNGS,D,20010406,000000,6.15000,6.19900,5.93000,5.99400
SNGS,D,20010409,000000,5.97000,5.98900,5.77200,5.90400
SNGS,D,20010410,000000,5.92000,5.92000,5.66000,5.77100
SNGS,D,20010411,000000,5.85000,5.94000,5.77000,5.92000
SNGS,D,20010412,000000,5.93000,5.99000,5.81200,5.86000
SNGS,D,20010413,000000,5.91000,5.96500,5.87100,5.95000
SNGS,D,20010416,000000,5.87500,5.96500,5.78200,5.85000
SNGS,D,20010417,000000,5.80000,5.81500,5.66000,5.69900
SNGS,D,20010418,000000,5.79000,5.92900,5.75000,5.91000
SNGS,D,20010419,000000,6.10000,6.14000,5.87100,6.01000
SNGS,D,20010420,000000,6.02000,6.02000,5.76500,5.76500
SNGS,D,20010423,000000,5.75000,5.80000,5.65000,5.65000
SNGS,D,20010424,000000,5.75000,5.82000,5.71500,5.75000
SNGS,D,20010425,000000,5.77000,5.92600,5.66200,5.90000
SNGS,D,20010426,000000,5.99000,6.29600,5.70000,6.15000
SNGS,D,20010427,000000,6.15000,6.63500,6.15000,6.54400
SNGS,D,20010428,000000,6.50000,6.71900,6.45200,6.50000
SNGS,D,20010503,000000,6.92000,7.02900,6.80000,6.89900
SNGS,D,20010504,000000,6.80500,7.13000,6.80500,7.01800
SNGS,D,20010507,000000,7.28000,7.31000,7.18000,7.25500
SNGS,D,20010508,000000,7.30000,7.57500,7.29100,7.56900
SNGS,D,20010510,000000,7.52000,7.74700,7.52000,7.68000
SNGS,D,20010511,000000,7.65000,7.72000,7.56600,7.62000
SNGS,D,20010514,000000,7.69900,7.69900,7.47500,7.51000
SNGS,D,20010515,000000,7.51000,7.55000,7.47000,7.50000
SNGS,D,20010516,000000,7.43100,7.52000,7.36000,7.51500
SNGS,D,20010517,000000,7.70000,7.98000,7.65100,7.93900
SNGS,D,20010518,000000,7.87000,8.12400,7.83000,8.08000
SNGS,D,20010521,000000,8.15000,8.35600,8.10000,8.27000
SNGS,D,20010522,000000,8.44000,8.50000,8.02000,8.03500
SNGS,D,20010523,000000,7.98000,8.27000,7.91200,8.20500
SNGS,D,20010524,000000,8.08000,8.25000,8.08000,8.20900
SNGS,D,20010525,000000,8.24000,8.24000,7.97000,8.03200
SNGS,D,20010528,000000,8.03000,8.03500,7.92500,7.98000
SNGS,D,20010529,000000,7.95000,8.16100,7.92000,7.99000
SNGS,D,20010530,000000,7.90200,8.18900,7.90000,8.18000
SNGS,D,20010531,000000,8.14000,8.43000,8.13100,8.32500
SNGS,D,20010601,000000,8.40000,8.53500,8.20000,8.44000
SNGS,D,20010604,000000,8.58000,8.73500,8.51100,8.54000
SNGS,D,20010605,000000,8.56500,8.61000,8.10100,8.22000
SNGS,D,20010606,000000,8.30000,8.40000,8.05000,8.07000
SNGS,D,20010607,000000,8.01000,8.04900,7.87000,7.96600
SNGS,D,20010608,000000,8.00000,8.25000,7.94900,7.95000
