<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SBER,D,20030311,000000,6820.00000,6920.00000,6730.00000,6769.00000
SBER,D,20030312,000000,6794.00000,6890.00000,6720.00000,6720.00000
SBER,D,20030313,000000,6750.00000,6823.99000,6720.01000,6800.00000
SBER,D,20030314,000000,6840.00000,6880.00000,6753.00000,6781.00000
SBER,D,20030317,000000,6770.00000,6779.99000,6547.00000,6577.00000
SBER,D,20030318,000000,6599.00000,6610.00000,6415.00000,6479.00000
SBER,D,20030319,000000,6451.00000,6554.99000,6430.00000,6554.98000
SBER,D,20030320,000000,6560.00000,6630.00000,6456.00000,6570.00000
SBER,D,20030321,000000,6608.00000,6660.00000,6576.05000,6647.00000
SBER,D,20030324,000000,6675.99000,6675.99000,6437.00000,6465.00000
SBER,D,20030325,000000,6455.00000,6499.99000,6380.00000,6470.01000
SBER,D,20030326,000000,6470.00000,6564.00000,6415.01000,6544.00000
SBER,D,20030327,000000,6574.98000,6584.99000,6505.00000,6545.00000
SBER,D,20030328,000000,6525.00000,6564.99000,6481.00000,6535.00000
SBER,D,20030331,000000,6520.00000,6534.99000,6405.00000,6420.00000
SBER,D,20030401,000000,6385.00000,6457.00000,6300.00000,6425.00000
SBER,D,20030402,000000,6425.00000,6490.00000,6400.00000,6469.00000
SBER,D,20030403,000000,6470.00000,6595.00000,6460.00000,6550.00000
SBER,D,20030404,000000,6531.00000,6649.99000,6515.00000,6643.00000
SBER,D,20030407,000000,6643.00000,6833.00000,6640.00000,6830.00000
SBER,D,20030408,000000,6802.00000,6842.00000,6752.00000,6770.00000
SBER,D,20030409,000000,6780.00000,6804.99000,6680.00000,6770.00000
SBER,D,20030410,000000,6735.02000,6797.00000,6680.00000,6698.00000
SBER,D,20030411,000000,6770.00000,6770.00000,6695.00000,6725.99000
SBER,D,20030414,000000,6779.00000,6796.00000,6652.00000,6780.00000
SBER,D,20030415,000000,6789.00000,6884.00000,6780.00000,6878.00000
SBER,D,20030416,000000,6885.00000,7021.51000,6880.00000,6950.00000
SBER,D,20030417,000000,6902.00000,7001.10000,6852.00000,6925.00000
SBER,D,20030418,000000,6941.00000,7024.42000,6941.00000,6999.99000
SBER,D,20030421,000000,7028.00000,7220.00000,7000.00000,7120.00000
SBER,D,20030422,000000,7158.99000,7158.99000,7025.00000,7130.00000
SBER,D,20030423,000000,7150.00000,7220.00000,7111.00000,7195.00000
SBER,D,20030424,000000,7189.99000,7189.99000,7061.00000,7085.00000
SBER,D,20030425,000000,7095.00000,7167.00000,7050.00000,7129.50000
SBER,D,20030428,000000,7120.00000,7199.00000,7092.00000,7160.00000
SBER,D,20030429,000000,7179.00000,7179.00000,7103.00000,7154.00000
SBER,D,20030430,000000,7140.01000,7178.00000,7049.90000,7052.00000
SBER,D,20030505,000000,7130.00000,7224.00000,7056.00000,7180.00000
SBER,D,20030506,000000,7180.00000,7220.00000,7139.00000,7199.00000
SBER,D,20030507,000000,7190.00000,7328.00000,7180.00000,7300.00000
SBER,D,20030508,000000,7300.00000,7389.00000,7210.00000,7332.00000
SBER,D,20030512,000000,7351.00000,8011.98000,7260.00000,7995.00000
SBER,D,20030513,000000,8014.00000,8089.00000,7760.00000,7920.00000
SBER,D,20030514,000000,7900.00000,7950.00000,7857.01000,7892.00000
SBER,D,20030515,000000,7923.00000,8300.00000,7890.00000,8000.00000
SBER,D,20030516,000000,8049.00000,8150.00000,7950.01000,8060.00000
SBER,D,20030519,000000,8070.00000,8088.00000,7977.00000,8000.00000
SBER,D,20030520,000000,7985.00000,8050.00000,7805.01000,8001.11000
SBER,D,20030521,000000,8039.00000,8069.00000,7950.00000,8002.00000
SBER,D,20030522,000000,8018.00000,8050.00000,7970.01000,8049.00000
SBER,D,20030523,000000,8001.00000,8299.00000,8000.01000,8295.00000
SBER,D,20030526,000000,8300.00000,8500.00000,8300.00000,8405.00000
SBER,D,20030527,000000,8440.62000,8500.00000,8232.00000,8381.90000
SBER,D,20030528,000000,8382.00000,8479.00000,8380.00000,8450.01000
SBER,D,20030529,000000,8474.99000,8474.99000,8197.00000,8260.00000
SBER,D,20030530,000000,8250.00000,8340.00000,8000.00000,8070.00000
SBER,D,20030602,000000,8124.90000,8249.00000,7929.00000,7962.99000
SBER,D,20030603,000000,8000.00000,8047.00000,7910.00000,8039.00000
SBER,D,20030604,000000,8050.00000,8215.00000,8020.02000,8211.00000
SBER,D,20030605,000000,8239.00000,8269.00000,8075.00000,8100.01000
SBER,D,20030606,000000,8145.00000,8189.00000,8060.00000,8172.00000
SBER,D,20030609,000000,8150.00000,8270.00000,8121.00000,8200.01000
SBER,D,20030610,000000,8200.00000,8236.55000,7940.00000,8000.00000
SBER,D,20030611,000000,8060.00000,8335.00000,8060.00000,8290.00000
SBER,D,20030616,000000,8293.50000,8698.00000,8265.01000,8604.00000
SBER,D,20030617,000000,8679.98000,8680.00000,8460.00000,8520.00000
SBER,D,20030618,000000,8520.00000,8570.00000,8430.00000,8515.01000
SBER,D,20030619,000000,8500.00000,8530.00000,8268.40000,8340.00000
SBER,D,20030620,000000,8310.00000,8399.88000,8310.00000,8353.10000
SBER,D,20030621,000000,8360.00000,8430.00000,8330.00000,8356.00000
SBER,D,20030623,000000,8380.00000,8380.00000,8200.00000,8325.00000
SBER,D,20030624,000000,8325.00000,8499.00000,8320.01000,8440.00000
SBER,D,20030625,000000,8449.00000,8532.45000,8427.01000,8510.00000
SBER,D,20030626,000000,8499.98000,8627.00000,8454.01000,8619.00000
SBER,D,20030627,000000,8624.00000,8680.00000,8470.00000,8568.00000
SBER,D,20030630,000000,8570.00000,8597.98000,8395.00000,8414.00000
SBER,D,20030701,000000,8450.00000,8490.00000,8315.00000,8387.00000
SBER,D,20030702,000000,8400.00000,8636.00000,8400.00000,8580.00000
SBER,D,20030703,000000,8500.00000,8615.00000,8500.00000,8555.00000
SBER,D,20030704,000000,8550.00000,8609.00000,8501.00000,8599.01000
SBER,D,20030707,000000,8595.00000,8700.00000,8555.00000,8650.00000
SBER,D,20030708,000000,8660.00000,8660.00000,8580.00000,8620.00000
SBER,D,20030709,000000,8614.00000,8634.00000,8400.00000,8458.00000
SBER,D,20030710,000000,7525.00000,8540.00000,7525.00000,8276.00000
SBER,D,20030711,000000,8275.00000,8400.00000,7870.00000,7970.00000
SBER,D,20030714,000000,7972.50000,8120.00000,7910.00000,8099.98000
SBER,D,20030715,000000,8189.95000,8210.00000,8050.00000,8103.01000
SBER,D,20030716,000000,8065.00000,8065.00000,7555.00000,7600.00000
SBER,D,20030717,000000,7570.00000,7649.94000,7202.00000,7300.00000
SBER,D,20030718,000000,7384.99000,7579.00000,7320.00000,7501.06000
SBER,D,20030721,000000,7545.00000,7640.00000,7350.00000,7640.00000
SBER,D,20030722,000000,7655.00000,7800.00000,7525.06000,7669.00000
SBER,D,20030723,000000,7661.00000,7699.99000,7500.00000,7530.02000
SBER,D,20030724,000000,7580.00000,7700.00000,7535.00000,7695.00000
SBER,D,20030725,000000,7695.00000,7795.00000,7676.00000,7721.01000
SBER,D,20030728,000000,7730.00000,7794.90000,7630.00000,7637.24000
SBER,D,20030729,000000,7165.50000,7674.99000,7165.50000,7481.00000
SBER,D,20030730,000000,7500.00000,7675.00000,7472.00000,7660.00000
SBER,D,20030731,000000,7152.50000,7725.00000,7152.50000,7688.00000
SBER,D,20030801,000000,7650.00000,7650.00000,7299.99000,7355.00000
SBER,D,20030804,000000,7355.00000,7414.00000,7240.00000,7265.00000
SBER,D,20030805,000000,7251.00000,7329.00000,7251.00000,7285.00000
SBER,D,20030806,000000,7299.99000,7400.00000,7215.00000,7397.99000
SBER,D,20030807,000000,7400.00000,7520.00000,7330.00000,7330.00000
SBER,D,20030808,000000,7380.00000,7480.00000,7350.00000,7425.00000
SBER,D,20030811,000000,7430.00000,7590.00000,7430.00000,7585.00000
SBER,D,20030812,000000,7578.00000,7624.99000,7403.00000,7500.00000
SBER,D,20030813,000000,7550.00000,7875.00000,7470.00000,7874.00000
SBER,D,20030814,000000,7795.50000,7795.50000,7550.00000,7625.00000
SBER,D,20030815,000000,7616.00000,7719.00000,7600.00000,7651.00000
SBER,D,20030818,000000,7650.00000,7735.00000,7615.00000,7697.00000
SBER,D,20030819,000000,7700.00000,7797.00000,7635.00000,7699.00000
SBER,D,20030820,000000,7694.50000,7788.00000,7502.00000,7668.00000
