<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
ARMD,D,20080408,000000,485.02000,499.99000,485.00000,499.99000
ARMD,D,20080409,000000,490.00000,499.50000,490.00000,499.50000
ARMD,D,20080410,000000,495.00000,500.00000,495.00000,498.00000
ARMD,D,20080411,000000,500.00000,500.00000,495.00000,497.45000
ARMD,D,20080414,000000,497.50000,497.50000,490.00000,495.00000
ARMD,D,20080415,000000,497.98000,497.98000,493.00000,494.00000
ARMD,D,20080416,000000,498.98000,498.98000,495.00000,497.00000
ARMD,D,20080417,000000,504.98000,504.98000,497.50000,497.90000
ARMD,D,20080418,000000,503.98000,503.98000,497.00000,497.90000
ARMD,D,20080421,000000,500.00000,500.00000,495.50000,495.52000
ARMD,D,20080422,000000,495.53000,499.50000,494.63000,499.50000
ARMD,D,20080423,000000,499.00000,501.00000,498.00000,500.00000
ARMD,D,20080424,000000,502.00000,507.00000,501.50000,504.00000
ARMD,D,20080425,000000,504.99000,504.99000,501.52000,504.50000
ARMD,D,20080428,000000,506.50000,506.50000,501.51000,501.51000
ARMD,D,20080429,000000,503.00000,505.00000,499.51000,502.00000
ARMD,D,20080430,000000,504.00000,505.00000,504.00000,505.00000
ARMD,D,20080504,000000,501.00000,505.00000,501.00000,504.49000
ARMD,D,20080505,000000,504.50000,504.50000,499.50000,502.00000
ARMD,D,20080506,000000,503.00000,503.00000,501.00000,503.00000
ARMD,D,20080507,000000,504.50000,504.50000,503.79000,503.90000
ARMD,D,20080508,000000,499.50000,509.00000,499.50000,509.00000
ARMD,D,20080512,000000,519.97000,519.97000,500.50000,502.50000
ARMD,D,20080513,000000,504.50000,507.00000,504.02000,504.02000
ARMD,D,20080514,000000,502.51000,507.50000,502.50000,507.50000
ARMD,D,20080515,000000,509.00000,509.00000,499.00000,501.50000
ARMD,D,20080516,000000,509.95000,509.95000,498.00000,498.00000
ARMD,D,20080519,000000,496.01000,511.97000,496.00000,511.97000
ARMD,D,20080520,000000,509.00000,509.00000,504.00000,506.99000
ARMD,D,20080521,000000,505.00000,510.00000,500.50000,500.50000
ARMD,D,20080522,000000,501.21000,507.48000,501.21000,502.60000
ARMD,D,20080523,000000,501.01000,502.01000,499.57000,502.00000
ARMD,D,20080526,000000,502.00000,503.00000,497.50000,503.00000
ARMD,D,20080527,000000,498.00000,507.48000,492.50000,492.60000
ARMD,D,20080528,000000,497.00000,499.95000,494.00000,499.95000
ARMD,D,20080529,000000,500.00000,500.00000,495.01000,495.01000
ARMD,D,20080530,000000,504.99000,504.99000,492.51000,498.38000
ARMD,D,20080602,000000,500.00000,500.00000,497.00000,500.00000
ARMD,D,20080603,000000,499.50000,504.00000,498.00000,504.00000
ARMD,D,20080604,000000,492.53000,509.99000,492.53000,509.99000
ARMD,D,20080605,000000,493.03000,510.00000,493.03000,510.00000
ARMD,D,20080606,000000,512.00000,530.00000,510.00000,530.00000
ARMD,D,20080607,000000,530.00000,530.00000,525.00000,527.10000
ARMD,D,20080609,000000,520.01000,556.65000,520.00000,546.00000
ARMD,D,20080610,000000,522.00000,570.00000,522.00000,554.98000
ARMD,D,20080611,000000,550.00000,584.80000,530.00000,584.80000
ARMD,D,20080616,000000,569.00000,598.00000,569.00000,584.10000
ARMD,D,20080617,000000,592.96000,599.00000,575.02000,583.90000
ARMD,D,20080618,000000,582.00000,589.00000,570.00000,584.00000
ARMD,D,20080619,000000,595.00000,597.00000,584.00000,590.00000
ARMD,D,20080620,000000,591.00000,591.00000,580.00000,583.50000
ARMD,D,20080623,000000,577.00000,580.00000,565.00000,570.00000
ARMD,D,20080624,000000,589.00000,619.99000,550.00000,550.00000
ARMD,D,20080625,000000,556.03000,560.00000,550.00000,550.01000
ARMD,D,20080626,000000,545.02000,555.00000,540.00000,554.99000
ARMD,D,20080627,000000,554.99000,555.00000,545.03000,549.00000
ARMD,D,20080630,000000,553.90000,553.93000,540.00000,545.00000
ARMD,D,20080701,000000,535.05000,545.01000,535.00000,535.01000
ARMD,D,20080702,000000,544.99000,572.35000,535.00000,570.00000
ARMD,D,20080703,000000,560.00000,560.00000,540.00000,553.34000
ARMD,D,20080704,000000,555.00000,555.00000,545.00000,549.99000
ARMD,D,20080707,000000,540.01000,569.99000,540.01000,553.00000
ARMD,D,20080708,000000,545.01000,549.00000,545.00000,545.00000
ARMD,D,20080709,000000,550.00000,550.00000,540.00000,546.00000
ARMD,D,20080710,000000,540.01000,561.50000,535.00000,540.10000
ARMD,D,20080711,000000,540.11000,550.00000,540.10000,550.00000
ARMD,D,20080714,000000,549.00000,549.00000,540.00000,544.99000
ARMD,D,20080715,000000,545.00000,550.00000,535.00000,550.00000
ARMD,D,20080716,000000,542.00000,543.99000,530.00000,535.00000
ARMD,D,20080717,000000,566.00000,566.00000,535.23000,535.23000
ARMD,D,20080718,000000,544.00000,550.00000,536.00000,541.00000
ARMD,D,20080721,000000,545.00000,545.01000,545.00000,545.00000
ARMD,D,20080722,000000,535.00000,540.00000,525.00000,535.01000
ARMD,D,20080723,000000,534.00000,535.00000,520.00000,524.99000
ARMD,D,20080724,000000,530.00000,530.00000,450.00000,504.51000
ARMD,D,20080725,000000,503.00000,509.50000,503.00000,507.99000
ARMD,D,20080728,000000,503.00000,503.00000,502.00000,503.00000
ARMD,D,20080729,000000,501.50000,502.00000,501.50000,502.00000
ARMD,D,20080730,000000,504.99000,505.00000,497.00000,500.00000
ARMD,D,20080731,000000,497.01000,497.01000,491.00000,494.00000
ARMD,D,20080801,000000,489.50000,491.50000,488.00000,491.50000
ARMD,D,20080804,000000,491.50000,491.50000,490.00000,491.00000
ARMD,D,20080805,000000,490.00000,490.00000,487.00000,487.00000
ARMD,D,20080806,000000,490.99000,491.00000,486.50000,486.50000
ARMD,D,20080807,000000,491.49000,491.50000,485.00000,486.00000
ARMD,D,20080808,000000,485.00000,486.50000,483.50000,483.50000
ARMD,D,20080811,000000,470.00000,488.50000,470.00000,488.50000
ARMD,D,20080812,000000,483.51000,490.01000,483.50000,488.01000
ARMD,D,20080813,000000,488.50000,488.50000,483.50000,487.00000
ARMD,D,20080814,000000,488.50000,488.50000,483.51000,483.51000
ARMD,D,20080815,000000,487.99000,488.00000,487.99000,488.00000
ARMD,D,20080818,000000,488.50000,488.50000,488.00000,488.50000
ARMD,D,20080819,000000,483.51000,487.99000,482.00000,487.98000
ARMD,D,20080820,000000,482.01000,487.00000,480.50000,485.48000
ARMD,D,20080821,000000,485.49000,485.49000,485.49000,485.49000
ARMD,D,20080822,000000,480.51000,485.47000,480.51000,485.47000
ARMD,D,20080825,000000,482.00000,485.00000,480.50000,485.00000
ARMD,D,20080826,000000,479.00000,482.00000,457.90000,482.00000
ARMD,D,20080828,000000,493.99000,493.99000,475.00000,488.99000
ARMD,D,20080829,000000,497.99000,515.01000,460.01000,515.01000
ARMD,D,20080901,000000,550.00000,550.00000,480.00000,499.00000
ARMD,D,20080902,000000,460.04000,470.00000,456.02000,465.00000
ARMD,D,20080903,000000,450.01000,486.94000,432.00000,435.00000
ARMD,D,20080904,000000,445.00000,469.96000,330.00000,464.12000
ARMD,D,20080905,000000,479.42000,575.00000,360.00000,490.00000
ARMD,D,20080908,000000,439.19000,499.00000,439.19000,480.00000
ARMD,D,20080909,000000,480.00000,480.44000,400.00000,480.44000
ARMD,D,20080910,000000,400.00000,519.99000,400.00000,450.00000
ARMD,D,20080911,000000,465.00000,465.00000,455.00000,455.00000
ARMD,D,20080912,000000,350.00000,449.99000,350.00000,420.00000
ARMD,D,20080915,000000,449.98000,449.98000,370.05000,399.00000
ARMD,D,20080916,000000,365.00000,377.00000,350.00000,376.00000
ARMD,D,20080917,000000,350.00000,350.00000,310.00000,310.00000
ARMD,D,20080919,000000,390.00000,441.00000,370.00000,375.75000
ARMD,D,20080922,000000,400.00000,402.01000,375.00000,375.00000
ARMD,D,20080923,000000,414.07000,414.07000,360.00000,370.80000
ARMD,D,20080924,000000,370.00000,370.00000,362.02000,367.00000
ARMD,D,20080925,000000,375.00000,375.00000,362.01000,362.01000
ARMD,D,20080926,000000,375.00000,375.00000,300.00000,344.99000
ARMD,D,20080929,000000,364.00000,364.00000,303.02000,319.99000
ARMD,D,20080930,000000,320.00000,320.00000,260.00000,265.00000
ARMD,D,20081001,000000,305.00000,319.00000,250.00000,264.99000
ARMD,D,20081002,000000,245.00000,245.00000,245.00000,245.00000
ARMD,D,20081003,000000,279.00000,279.00000,215.02000,260.00000
